date,close,ret
2013-04-18,49.34,
2013-04-19,49.34,0.0
2013-04-22,49.34,0.0
2013-04-23,49.34,0.0
2013-04-24,50.049999,0.01439
2013-04-25,51.009998,0.019181
2013-04-26,50.790001,-0.004313
2013-04-29,50.790001,0.0
2013-04-30,49.970001,-0.016145
2013-05-01,49.970001,0.0
2013-05-02,51.189999,0.024415
2013-05-03,51.189999,0.0
2013-05-06,51.189999,0.0
2013-05-07,51.189999,0.0
2013-05-08,52.279999,0.021293
2013-05-09,52.110001,-0.003252
2013-05-10,52.25,0.002687
2013-05-13,52.32,0.00134
2013-05-14,52.869999,0.010512
2013-05-15,52.98,0.002081
2013-05-16,53.290001,0.005851
2013-05-17,53.299999,0.000188
2013-05-20,53.299999,0.0
2013-05-21,53.779999,0.009006
2013-05-22,53.290001,-0.009111
2013-05-23,52.740002,-0.010321
2013-05-24,52.93,0.003603
2013-05-28,53.700001,0.014548
2013-05-29,53.41,-0.0054
2013-05-30,53.630001,0.004119
2013-05-31,53.619999,-0.000187
2013-06-03,53.619999,0.0
2013-06-04,53.259998,-0.006714
2013-06-05,52.099998,-0.02178
2013-06-06,52.099998,0.0
2013-06-07,52.099998,0.0
2013-06-10,53.25,0.022073
2013-06-11,53.18,-0.001315
2013-06-12,52.610001,-0.010718
2013-06-13,52.610001,0.0
2013-06-14,52.599998,-0.00019
2013-06-17,52.950001,0.006654
2013-06-18,52.950001,0.0
2013-06-19,53.360001,0.007743
2013-06-20,51.73,-0.030547
2013-06-21,51.619999,-0.002126
2013-06-24,50.75,-0.016854
2013-06-25,51.380001,0.012414
2013-06-26,51.380001,0.0
2013-06-27,51.380001,0.0
2013-06-28,52.049999,0.01304
2013-07-01,52.349998,0.005764
2013-07-02,52.349998,0.0
2013-07-03,52.349998,0.0
2013-07-05,52.169998,-0.003438
2013-07-08,53.02,0.016293
2013-07-09,53.439999,0.007922
2013-07-10,53.439999,0.0
2013-07-11,53.439999,0.0
2013-07-12,54.07,0.011789
2013-07-15,54.32,0.004624
2013-07-16,54.09,-0.004234
2013-07-17,54.09,0.0
2013-07-18,54.73,0.011832
2013-07-19,54.630001,-0.001827
2013-07-22,54.779999,0.002746
2013-07-23,54.779999,0.0
2013-07-24,54.779999,0.0
2013-07-25,54.509998,-0.004929
2013-07-26,54.5,-0.000183
2013-07-29,54.630001,0.002385
2013-07-30,54.630001,0.0
2013-07-31,54.630001,0.0
2013-08-01,55.32,0.01263
2013-08-02,55.380001,0.001085
2013-08-05,55.310001,-0.001264
2013-08-06,54.98,-0.005966
2013-08-07,54.630001,-0.006366
2013-08-08,54.630001,0.0
2013-08-09,54.849998,0.004027
2013-08-12,54.75,-0.001823
2013-08-13,54.75,0.0
2013-08-14,54.919998,0.003105
2013-08-15,54.009998,-0.01657
2013-08-16,53.759998,-0.004629
2013-08-19,53.580002,-0.003348
2013-08-20,53.580002,0.0
2013-08-21,53.450001,-0.002426
2013-08-22,53.450001,0.0
2013-08-23,53.450001,0.0
2013-08-26,54.110001,0.012348
2013-08-27,52.970001,-0.021068
2013-08-28,52.970001,0.0
2013-08-29,52.970001,0.0
2013-08-30,52.970001,0.0
2013-09-03,52.970001,0.0
2013-09-04,52.970001,0.0
2013-09-05,52.970001,0.0
2013-09-06,53.900002,0.017557
2013-09-09,53.900002,0.0
2013-09-10,54.610001,0.013173
2013-09-11,54.610001,0.0
2013-09-12,54.610001,0.0
2013-09-13,54.610001,0.0
2013-09-16,54.610001,0.0
2013-09-17,55.27,0.012086
2013-09-18,55.27,0.0
2013-09-19,55.830002,0.010132
2013-09-20,55.830002,0.0
2013-09-23,54.98,-0.015225
2013-09-24,54.98,0.0
2013-09-25,54.98,0.0
2013-09-26,54.98,0.0
2013-09-27,54.369999,-0.011095
2013-09-30,54.150002,-0.004046
2013-10-01,54.150002,0.0
2013-10-02,54.23,0.001477
2013-10-03,54.040001,-0.003504
2013-10-04,54.040001,0.0
2013-10-07,54.25,0.003886
2013-10-08,53.610001,-0.011797
2013-10-09,53.400002,-0.003917
2013-10-10,54.439999,0.019476
2013-10-11,54.82,0.00698
2013-10-14,55.189999,0.006749
2013-10-15,55.220001,0.000544
2013-10-16,55.560001,0.006157
2013-10-17,55.560001,0.0
2013-10-18,55.560001,0.0
2013-10-21,56.299999,0.013319
2013-10-22,56.68,0.00675
2013-10-23,56.310001,-0.006528
2013-10-24,56.360001,0.000888
2013-10-25,56.57,0.003726
2013-10-28,56.700001,0.002298
2013-10-29,56.919998,0.00388
2013-10-30,56.709999,-0.003689
2013-10-31,56.709999,0.0
2013-11-01,56.5,-0.003703
2013-11-04,56.880001,0.006726
2013-11-05,56.880001,0.0
2013-11-06,56.880001,0.0
2013-11-07,56.5,-0.006681
2013-11-08,56.5,0.0
2013-11-11,57.25,0.013274
2013-11-12,57.25,0.0
2013-11-13,57.25,0.0
2013-11-14,57.529999,0.004891
2013-11-15,57.529999,0.0
2013-11-18,58.200001,0.011646
2013-11-19,57.810001,-0.006701
2013-11-20,57.810001,0.0
2013-11-21,57.990002,0.003114
2013-11-22,58.279999,0.005001
2013-11-25,58.34,0.00103
2013-11-26,58.5,0.002743
2013-11-27,58.369999,-0.002222
2013-11-29,58.580002,0.003598
2013-12-02,58.580002,0.0
2013-12-03,57.869999,-0.01212
2013-12-04,58.110001,0.004147
2013-12-05,57.830002,-0.004818
2013-12-06,58.349998,0.008992
2013-12-09,58.639999,0.00497
2013-12-10,58.48,-0.002729
2013-12-11,57.830002,-0.011115
2013-12-12,57.650002,-0.003113
2013-12-13,57.580002,-0.001214
2013-12-16,57.98,0.006947
2013-12-17,57.889999,-0.001552
2013-12-18,58.450001,0.009674
2013-12-19,58.450001,0.0
2013-12-20,59.029999,0.009923
2013-12-23,58.889999,-0.002372
2013-12-24,58.889999,0.0
2013-12-26,59.34,0.007641
2013-12-27,59.380001,0.000674
2013-12-30,59.360001,-0.000337
2013-12-31,59.540001,0.003032
2014-01-02,59.209999,-0.005543
2014-01-03,59.139999,-0.001182
2014-01-06,59.130001,-0.000169
2014-01-07,59.459999,0.005581
2014-01-08,59.459999,0.0
2014-01-09,59.330002,-0.002186
2014-01-10,59.52,0.003202
2014-01-13,59.110001,-0.006888
2014-01-14,59.299999,0.003214
2014-01-15,59.68,0.006408
2014-01-16,59.389999,-0.004859
2014-01-17,59.259998,-0.002189
2014-01-21,59.34,0.00135
2014-01-22,59.43,0.001517
2014-01-23,58.759998,-0.011274
2014-01-24,57.630001,-0.019231
2014-01-27,57.34,-0.005032
2014-01-28,57.34,0.0
2014-01-29,57.34,0.0
2014-01-30,57.549999,0.003662
2014-01-31,57.419998,-0.002259
2014-02-03,56.779999,-0.011146
2014-02-04,56.419998,-0.00634
2014-02-05,56.23,-0.003368
2014-02-06,56.990002,0.013516
2014-02-07,57.150002,0.002808
2014-02-10,57.619999,0.008224
2014-02-11,58.349998,0.012669
2014-02-12,58.32,-0.000514
2014-02-13,58.720001,0.006859
2014-02-14,58.950001,0.003917
2014-02-18,59.150002,0.003393
2014-02-19,59.02,-0.002198
2014-02-20,59.200001,0.00305
2014-02-21,59.09,-0.001858
2014-02-24,59.09,0.0
2014-02-25,59.279999,0.003215
2014-02-26,59.279999,0.0
2014-02-27,59.279999,0.0
2014-02-28,59.700001,0.007085
2014-03-03,59.27,-0.007203
2014-03-04,60.169998,0.015185
2014-03-05,60.139999,-0.000499
2014-03-06,60.380001,0.003991
2014-03-07,60.459999,0.001325
2014-03-10,60.41,-0.000827
2014-03-11,60.0,-0.006787
2014-03-12,60.0,0.0
2014-03-13,60.0,0.0
2014-03-14,59.380001,-0.010333
2014-03-17,59.790001,0.006905
2014-03-18,60.360001,0.009533
2014-03-19,60.330002,-0.000497
2014-03-20,60.330002,0.0
2014-03-21,60.5,0.002818
2014-03-24,60.150002,-0.005785
2014-03-25,60.259998,0.001829
2014-03-26,59.919998,-0.005642
2014-03-27,59.720001,-0.003338
2014-03-28,60.119999,0.006698
2014-03-31,60.549999,0.007152
2014-04-01,60.889999,0.005615
2014-04-02,60.889999,0.0
2014-04-03,60.889999,0.0
2014-04-04,61.389999,0.008212
2014-04-07,59.950001,-0.023457
2014-04-08,59.939999,-0.000167
2014-04-09,60.529999,0.009843
2014-04-10,59.52,-0.016686
2014-04-11,58.990002,-0.008905
2014-04-14,59.099998,0.001865
2014-04-15,59.740002,0.010829
2014-04-16,60.25,0.008537
2014-04-17,60.540001,0.004813
2014-04-21,60.610001,0.001156
2014-04-22,60.950001,0.00561
2014-04-23,60.860001,-0.001477
2014-04-24,60.860001,0.0
2014-04-25,60.439999,-0.006901
2014-04-28,60.619999,0.002978
2014-04-29,60.959999,0.005609
2014-04-30,61.040001,0.001312
2014-05-01,61.0,-0.000655
2014-05-02,61.02,0.000328
2014-05-05,60.66,-0.0059
2014-05-06,60.630001,-0.000495
