date,close,ret
2016-08-11,26.483999,0.0
2016-08-12,26.593,0.004116
2016-08-15,26.868999,0.010379
2016-08-16,26.819,-0.001861
2016-08-17,27.051001,0.008651
2016-08-18,27.0,-0.001885
2016-08-19,26.700001,-0.011111
2016-08-22,26.607,-0.003483
2016-08-23,27.059999,0.017026
2016-08-24,27.059999,0.0
2016-08-25,27.059999,0.0
2016-08-26,26.41,-0.024021
2016-08-29,26.41,0.0
2016-08-30,26.41,0.0
2016-08-31,26.41,0.0
2016-09-01,25.870001,-0.020447
2016-09-02,26.18,0.011983
2016-09-06,26.469999,0.011077
2016-09-07,26.518999,0.001851
2016-09-08,26.546,0.001018
2016-09-09,25.85,-0.026219
2016-09-12,25.799999,-0.001934
2016-09-13,25.379999,-0.016279
2016-09-14,25.559999,0.007092
2016-09-15,25.84,0.010955
2016-09-16,25.84,0.0
2016-09-19,25.624001,-0.008359
2016-09-20,25.624001,0.0
2016-09-21,26.0,0.014674
2016-09-22,26.48,0.018462
2016-09-23,26.290001,-0.007175
2016-09-26,26.08,-0.007988
2016-09-27,26.08,0.0
2016-09-28,26.496,0.015951
2016-09-29,26.261,-0.008869
2016-09-30,26.261,0.0
2016-10-03,26.261,0.0
2016-10-04,26.261,0.0
2016-10-05,26.257999,-0.000114
2016-10-06,25.945,-0.01192
2016-10-07,25.777,-0.006475
2016-10-10,25.969999,0.007487
2016-10-11,25.48,-0.018868
2016-10-12,25.469999,-0.000392
2016-10-13,25.521999,0.002042
2016-10-14,25.559999,0.001489
2016-10-17,25.559999,0.0
2016-10-18,25.700001,0.005477
2016-10-19,25.889999,0.007393
2016-10-20,25.798,-0.003553
2016-10-21,25.587,-0.008179
2016-10-24,25.459999,-0.004963
2016-10-25,25.511999,0.002042
2016-10-26,25.358999,-0.005997
2016-10-27,25.290001,-0.002721
2016-10-28,25.15,-0.005536
2016-10-31,25.25,0.003976
2016-11-01,25.247,-0.000119
2016-11-02,25.108,-0.005506
2016-11-03,25.108,0.0
2016-11-04,24.85,-0.010276
2016-11-07,24.950001,0.004024
2016-11-08,25.16,0.008417
2016-11-09,25.334999,0.006955
2016-11-10,24.875,-0.018157
2016-11-11,24.469,-0.016322
2016-11-14,23.989,-0.019617
2016-11-15,24.422001,0.01805
2016-11-16,24.24,-0.007452
2016-11-17,24.280001,0.00165
2016-11-18,24.23,-0.002059
2016-11-21,24.49,0.010731
2016-11-22,24.525,0.001429
2016-11-23,24.558001,0.001346
2016-11-25,24.629999,0.002932
2016-11-28,24.66,0.001218
2016-11-29,24.690001,0.001217
2016-11-30,24.620001,-0.002835
2016-12-01,24.59,-0.001219
2016-12-02,24.629999,0.001627
2016-12-05,24.959999,0.013398
2016-12-06,24.93,-0.001202
2016-12-07,25.212999,0.011352
2016-12-08,25.221001,0.000317
2016-12-09,25.25,0.00115
2016-12-12,25.290001,0.001584
2016-12-13,25.445999,0.006168
2016-12-14,25.07,-0.014776
2016-12-15,24.9,-0.006781
2016-12-16,24.879999,-0.000803
2016-12-19,24.83,-0.00201
2016-12-20,24.889999,0.002416
2016-12-21,24.551001,-0.01362
2016-12-22,24.483,-0.00277
2016-12-23,24.530001,0.00192
2016-12-27,24.511,-0.000775
2016-12-28,24.530001,0.000775
2016-12-29,24.653,0.005014
2016-12-30,24.809999,0.006368
2017-01-03,24.870001,0.002418
2017-01-04,25.200001,0.013269
2017-01-05,25.690001,0.019444
2017-01-06,25.379999,-0.012067
2017-01-09,25.360001,-0.000788
2017-01-10,25.440001,0.003155
2017-01-11,25.59,0.005896
2017-01-12,25.690001,0.003908
2017-01-13,25.725,0.001362
2017-01-17,25.77,0.001749
2017-01-18,25.610001,-0.006209
2017-01-19,25.57,-0.001562
2017-01-20,25.68,0.004302
2017-01-23,25.82,0.005452
2017-01-24,26.040001,0.008521
2017-01-25,26.309999,0.010369
2017-01-26,26.200001,-0.004181
2017-01-27,26.193001,-0.000267
2017-01-30,26.0,-0.007368
2017-01-31,26.110001,0.004231
2017-02-01,26.27,0.006128
2017-02-02,26.24,-0.001142
2017-02-03,26.309999,0.002668
2017-02-06,26.17,-0.005321
2017-02-07,26.200001,0.001146
2017-02-08,26.268999,0.002634
2017-02-09,26.351,0.003122
2017-02-10,26.528999,0.006755
2017-02-13,26.540001,0.000415
2017-02-14,26.42,-0.004522
2017-02-15,26.620001,0.00757
2017-02-16,26.610001,-0.000376
2017-02-17,26.52,-0.003382
2017-02-21,26.59,0.00264
2017-02-22,26.540001,-0.00188
2017-02-23,26.620001,0.003014
2017-02-24,26.339001,-0.010556
2017-02-27,26.23,-0.004138
2017-02-28,26.24,0.000381
2017-03-01,26.5,0.009909
2017-03-02,26.389999,-0.004151
2017-03-03,26.389999,0.0
2017-03-06,26.25,-0.005305
2017-03-07,26.190001,-0.002286
2017-03-08,26.120001,-0.002673
2017-03-09,26.120001,0.0
2017-03-10,26.290001,0.006508
2017-03-13,26.370001,0.003043
2017-03-14,26.16,-0.007964
2017-03-15,26.629999,0.017966
2017-03-16,26.82,0.007135
2017-03-17,26.797001,-0.000858
2017-03-20,26.84,0.001605
2017-03-21,26.75,-0.003353
2017-03-22,26.76,0.000374
2017-03-23,26.809,0.001831
2017-03-24,26.84,0.001156
2017-03-27,26.870001,0.001118
2017-03-28,27.01,0.00521
2017-03-29,26.921,-0.003295
2017-03-30,27.030001,0.004049
2017-03-31,27.049,0.000703
2017-04-03,26.9,-0.005509
2017-04-04,27.040001,0.005205
2017-04-05,26.955,-0.003144
2017-04-06,26.99,0.001298
2017-04-07,27.0,0.000371
2017-04-10,27.040001,0.001482
2017-04-11,27.16,0.004438
2017-04-12,27.174999,0.000552
2017-04-13,26.98,-0.007176
2017-04-17,27.1,0.004448
2017-04-18,26.811001,-0.010664
2017-04-19,26.722,-0.00332
2017-04-20,26.896,0.006511
2017-04-21,26.879999,-0.000595
2017-04-24,27.370001,0.018229
2017-04-25,27.389999,0.000731
2017-04-26,27.370001,-0.00073
2017-04-27,27.110001,-0.009499
2017-04-28,27.360001,0.009222
2017-05-01,27.434999,0.002741
2017-05-02,27.48,0.00164
2017-05-03,27.348,-0.004803
2017-05-04,27.469999,0.004461
2017-05-05,27.83,0.013105
2017-05-08,27.629999,-0.007187
2017-05-09,27.639999,0.000362
2017-05-10,27.73,0.003256
2017-05-11,27.700001,-0.001082
2017-05-12,27.704,0.000144
2017-05-15,27.958,0.009168
2017-05-16,28.23,0.009729
2017-05-17,27.91,-0.011335
2017-05-18,27.892,-0.000645
2017-05-19,28.150999,0.009286
2017-05-22,28.26,0.003872
2017-05-23,28.01,-0.008846
2017-05-24,28.1,0.003213
2017-05-25,28.059999,-0.001424
2017-05-26,28.0,-0.002138
2017-05-30,28.09,0.003214
2017-05-31,28.120001,0.001068
2017-06-01,28.348,0.008108
2017-06-02,28.59,0.008537
2017-06-05,28.52,-0.002448
2017-06-06,28.33,-0.006662
2017-06-07,28.450001,0.004236
2017-06-08,28.450001,0.0
2017-06-09,28.360001,-0.003163
2017-06-12,28.174999,-0.006523
2017-06-13,28.52,0.012245
2017-06-14,28.379999,-0.004909
2017-06-15,28.059,-0.011311
2017-06-16,28.4,0.012153
2017-06-19,28.67,0.009507
2017-06-20,28.120001,-0.019184
2017-06-21,27.950001,-0.006046
2017-06-22,27.99,0.001431
2017-06-23,28.15,0.005716
2017-06-26,28.065001,-0.00302
2017-06-27,28.0,-0.002316
2017-06-28,28.280001,0.01
2017-06-29,27.975,-0.010785
2017-06-30,28.129999,0.005541
2017-07-03,28.059999,-0.002488
2017-07-05,28.059999,0.0
2017-07-06,28.0,-0.002138
2017-07-07,28.030001,0.001071
2017-07-10,28.139999,0.003924
2017-07-11,28.129999,-0.000355
2017-07-12,28.450001,0.011376
2017-07-13,28.52,0.00246
2017-07-14,28.665001,0.005084
2017-07-17,28.679001,0.000488
2017-07-18,28.584,-0.003313
2017-07-19,28.811001,0.007942
2017-07-20,28.910999,0.003471
2017-07-21,28.76,-0.005223
2017-07-24,28.68,-0.002782
2017-07-25,28.851,0.005962
2017-07-26,28.993,0.004922
2017-07-27,28.912001,-0.002794
2017-07-28,28.92,0.000277
2017-07-31,28.91,-0.000346
2017-08-01,29.15,0.008302
2017-08-02,29.129999,-0.000686
2017-08-03,29.15,0.000687
2017-08-04,29.18,0.001029
2017-08-07,29.195,0.000514
2017-08-08,29.08,-0.003939
2017-08-09,28.922001,-0.005433
2017-08-10,28.573,-0.012067
2017-08-11,28.509001,-0.00224
2017-08-14,28.75,0.008453
2017-08-15,28.68,-0.002435
2017-08-16,28.940001,0.009066
2017-08-17,28.67,-0.00933
2017-08-18,28.667999,-7e-05
2017-08-21,28.667999,0.0
2017-08-22,28.83,0.005651
2017-08-23,28.82,-0.000347
2017-08-24,28.91,0.003123
2017-08-25,28.969999,0.002075
2017-08-28,29.02,0.001726
2017-08-29,28.870001,-0.005169
2017-08-30,28.829,-0.00142
2017-08-31,29.120001,0.010094
2017-09-01,29.282,0.005563
2017-09-05,29.02,-0.008947
2017-09-06,29.235001,0.007409
2017-09-07,29.450001,0.007354
2017-09-08,29.48,0.001019
2017-09-11,29.75,0.009159
2017-09-12,29.860001,0.003697
2017-09-13,29.74,-0.004019
2017-09-14,29.780001,0.001345
2017-09-15,29.731001,-0.001645
2017-09-18,29.9,0.005684
2017-09-19,30.040001,0.004682
2017-09-20,29.92,-0.003995
2017-09-21,29.940001,0.000668
2017-09-22,30.059999,0.004008
2017-09-25,29.76,-0.00998
2017-09-26,29.68,-0.002688
2017-09-27,29.84,0.005391
2017-09-28,29.98,0.004692
2017-09-29,30.139,0.005304
2017-10-02,30.139999,3.3e-05
2017-10-03,30.209999,0.002322
2017-10-04,30.17,-0.001324
2017-10-05,30.110001,-0.001989
2017-10-06,30.079,-0.00103
2017-10-09,30.110001,0.001031
2017-10-10,30.42,0.010296
2017-10-11,30.48,0.001972
2017-10-12,30.459999,-0.000656
2017-10-13,30.549999,0.002955
2017-10-16,30.52,-0.000982
2017-10-17,30.41,-0.003604
2017-10-18,30.549999,0.004604
2017-10-19,30.49,-0.001964
2017-10-20,30.440001,-0.00164
2017-10-23,30.42,-0.000657
2017-10-24,30.540001,0.003945
2017-10-25,30.461,-0.002587
2017-10-26,30.65,0.006205
2017-10-27,30.67,0.000653
2017-10-30,30.684999,0.000489
2017-10-31,30.77,0.00277
2017-11-01,30.809999,0.0013
2017-11-02,30.85,0.001298
2017-11-03,30.82,-0.000972
2017-11-06,30.805,-0.000487
2017-11-07,30.620001,-0.006006
2017-11-08,30.764999,0.004735
2017-11-09,30.459999,-0.009914
2017-11-10,30.459999,0.0
2017-11-13,30.299999,-0.005253
2017-11-14,30.32,0.00066
2017-11-15,30.187,-0.004387
2017-11-16,30.43,0.00805
2017-11-17,30.35,-0.002629
2017-11-20,30.407,0.001878
2017-11-21,30.65,0.007992
2017-11-22,30.674999,0.000816
2017-11-24,30.870001,0.006357
2017-11-27,30.68,-0.006155
2017-11-28,30.735001,0.001793
2017-11-29,30.59,-0.004718
2017-11-30,30.545,-0.001471
2017-12-01,30.424999,-0.003929
2017-12-04,30.26,-0.005423
2017-12-05,30.190001,-0.002313
2017-12-06,30.1,-0.002981
2017-12-07,30.184999,0.002824
2017-12-08,30.370001,0.006129
2017-12-11,30.360001,-0.000329
2017-12-12,30.389999,0.000988
2017-12-13,30.450001,0.001974
2017-12-14,30.305,-0.004762
2017-12-15,30.379,0.002442
2017-12-18,30.73,0.011554
2017-12-19,30.34,-0.012691
2017-12-20,30.309999,-0.000989
2017-12-21,30.4,0.002969
2017-12-22,30.448,0.001579
2017-12-26,30.48,0.001051
2017-12-27,30.563999,0.002756
2017-12-28,30.559999,-0.000131
2017-12-29,30.51,-0.001636
2018-01-02,30.74,0.007538
2018-01-03,30.99,0.008133
2018-01-04,31.450001,0.014844
2018-01-05,31.700001,0.007949
2018-01-08,31.6,-0.003155
2018-01-09,31.611,0.000348
2018-01-10,31.620001,0.000285
2018-01-11,31.790001,0.005376
2018-01-12,32.07,0.008808
2018-01-16,32.16,0.002806
2018-01-17,32.439999,0.008706
2018-01-18,32.400002,-0.001233
2018-01-19,32.689999,0.008951
2018-01-22,32.77,0.002447
2018-01-23,32.790001,0.00061
2018-01-24,32.849998,0.00183
2018-01-25,32.599998,-0.00761
2018-01-26,32.950001,0.010736
2018-01-29,32.674999,-0.008346
2018-01-30,32.41,-0.00811
2018-01-31,32.369999,-0.001234
2018-02-01,32.48,0.003398
2018-02-02,31.68,-0.024631
2018-02-05,30.280001,-0.044192
2018-02-06,30.799,0.01714
2018-02-07,30.48,-0.010357
2018-02-08,29.639999,-0.027559
2018-02-09,29.879999,0.008097
2018-02-12,30.24,0.012048
2018-02-13,30.190001,-0.001653
2018-02-14,30.799999,0.020205
2018-02-15,31.200001,0.012987
2018-02-16,31.395,0.00625
2018-02-20,30.999001,-0.012613
2018-02-21,30.99,-0.00029
2018-02-22,31.034,0.00142
2018-02-23,31.299999,0.008571
2018-02-26,31.540001,0.007668
2018-02-27,31.205,-0.010621
2018-02-28,30.870001,-0.010735
2018-03-01,30.299,-0.018497
2018-03-02,30.309,0.00033
2018-03-05,30.41,0.003332
2018-03-06,30.796,0.012693
2018-03-07,30.74,-0.001818
2018-03-08,30.858999,0.003871
2018-03-09,31.08,0.007162
2018-03-12,31.165001,0.002735
2018-03-13,30.955,-0.006738
2018-03-14,31.063,0.003489
2018-03-15,31.139999,0.002479
2018-03-16,31.087999,-0.00167
2018-03-19,30.709999,-0.012159
2018-03-20,30.870001,0.00521
2018-03-21,30.938999,0.002235
2018-03-22,30.379999,-0.018068
2018-03-23,29.889999,-0.016129
2018-03-26,30.341999,0.015122
2018-03-27,30.152,-0.006262
2018-03-28,30.25,0.00325
2018-03-29,30.59,0.01124
2018-04-02,29.92,-0.021903
2018-04-03,30.23,0.010361
2018-04-04,30.24,0.000331
2018-04-05,30.42,0.005952
2018-04-06,30.200001,-0.007232
2018-04-09,30.41,0.006954
2018-04-10,30.799999,0.012825
2018-04-11,30.712,-0.002857
2018-04-12,30.75,0.001237
2018-04-13,30.790001,0.001301
2018-04-16,30.889999,0.003248
2018-04-17,31.08,0.006151
2018-04-18,31.17,0.002896
2018-04-19,31.030001,-0.004491
2018-04-20,30.940001,-0.0029
2018-04-23,30.870001,-0.002262
2018-04-24,30.74,-0.004211
2018-04-25,30.639999,-0.003253
2018-04-26,30.9,0.008486
2018-04-27,30.870001,-0.000971
2018-04-30,30.799999,-0.002268
2018-05-01,30.68,-0.003896
2018-05-02,30.709999,0.000978
2018-05-03,30.75,0.001303
2018-05-04,30.83,0.002602
2018-05-07,30.93,0.003244
2018-05-08,30.950001,0.000647
2018-05-09,30.93,-0.000646
2018-05-10,31.23,0.009699
2018-05-11,31.360001,0.004163
2018-05-14,31.370001,0.000319
2018-05-15,31.17,-0.006376
2018-05-16,31.35,0.005775
2018-05-17,31.32,-0.000957
2018-05-18,31.25,-0.002235
2018-05-21,31.52,0.00864
2018-05-22,31.43,-0.002855
2018-05-23,31.08,-0.011136
2018-05-24,30.98,-0.003218
